CustomerAcceptanceTest.java,CustomerPage.java,60
DDDSampleApplicationContext.java,BookingServiceImpl.java,30
DDDSampleApplicationContext.java,CargoFactory.java,30
DDDSampleApplicationContext.java,CargoInspectionServiceImpl.java,30
DDDSampleApplicationContext.java,ExternalRoutingService.java,30
DDDSampleApplicationContext.java,HandlingEventFactory.java,30
DDDSampleApplicationContext.java,HandlingEventServiceImpl.java,30
DDDSampleApplicationContext.java,SampleDataGenerator.java,35
DateUtils.java,DateUtils.java,5
Delivery.java,Delivery.java,120
Delivery.java,HandlingActivity.java,150
Delivery.java,HandlingEvent.java,45
Delivery.java,HandlingHistory.java,5
Delivery.java,Itinerary.java,25
Delivery.java,Leg.java,45
Delivery.java,Location.java,15
Delivery.java,RouteSpecification.java,15
ExternalRoutingService.java,ExternalRoutingService.java,5
ExternalRoutingService.java,GraphTraversalService.java,5
ExternalRoutingService.java,Itinerary.java,30
ExternalRoutingService.java,Leg.java,30
ExternalRoutingService.java,Location.java,10
ExternalRoutingService.java,LocationRepository.java,10
ExternalRoutingService.java,RouteSpecification.java,20
ExternalRoutingService.java,RoutingService.java,100
ExternalRoutingService.java,TransitEdge.java,25
ExternalRoutingService.java,TransitPath.java,10
ExternalRoutingService.java,UnLocode.java,70
ExternalRoutingService.java,VoyageNumber.java,30
ExternalRoutingService.java,VoyageRepository.java,5
ExternalRoutingServiceTest.java,Cargo.java,40
ExternalRoutingServiceTest.java,ExternalRoutingService.java,35
ExternalRoutingServiceTest.java,GraphDAOStub.java,125
ExternalRoutingServiceTest.java,GraphTraversalServiceImpl.java,30
ExternalRoutingServiceTest.java,Itinerary.java,5
ExternalRoutingServiceTest.java,Leg.java,20
ExternalRoutingServiceTest.java,Location.java,15
ExternalRoutingServiceTest.java,LocationRepositoryInMem.java,25
ExternalRoutingServiceTest.java,RouteSpecification.java,35
ExternalRoutingServiceTest.java,TrackingId.java,30
ExternalRoutingServiceTest.java,UnLocode.java,15
ExternalRoutingServiceTest.java,VoyageRepository.java,5
GraphDAOStub.java,GraphDAO.java,100
GraphTraversalServiceImpl.java,GraphDAO.java,10
GraphTraversalServiceImpl.java,GraphTraversalService.java,100
GraphTraversalServiceImpl.java,GraphTraversalServiceImpl.java,25
GraphTraversalServiceImpl.java,TransitEdge.java,30
GraphTraversalServiceImpl.java,TransitPath.java,30
HandlingActivity.java,HandlingActivity.java,5
HandlingEvent.java,Cargo.java,5
HandlingEvent.java,HandlingEvent.java,20
HandlingEvent.java,Location.java,5
